Chrom,Start,End,miRNA Name,Circ Name,Strand,Seed Category,ID,Software Matched,Validated,AGO
chr1,66373996,66375918,hsa-miR-5196-3p,ENST00000371045.9,+,No Seed,INT_RH_16226,1,No,No
chr1,66372743,66374660,hsa-miR-29b-2-5p,ENST00000423207.6,+,No Seed,INT_RH_8419,1,No,No
chr1,66373419,66375334,hsa-miR-4326,ENST00000423207.6,+,No Seed,INT_RH_12323,1,No,No
chr1,66372722,66374634,hsa-miR-4486,ENST00000423207.6,+,No Seed,INT_RH_13299,1,No,No
chr1,66373996,66375912,hsa-miR-5196-3p,ENST00000423207.6,+,No Seed,INT_RH_16227,1,No,No
chr1,66372716,66372798,hsa-miR-29b-2-5p,ENST00000480109.2,+,No Seed,INT_RH_8420,1,No,Yes
chr1,66372688,66372771,hsa-miR-145-5p,ENST00000480109.2,+,No Seed,INT_RH_9396,1,No,Yes
chr1,66372679,66372761,hsa-miR-345-3p,ENST00000480109.2,+,No Seed,INT_RH_10372,1,No,Yes
chr1,66372723,66372804,hsa-miR-590-3p,ENST00000480109.2,+,No Seed,INT_RH_11348,1,No,Yes
chr1,66372689,66372769,hsa-miR-4326,ENST00000480109.2,+,No Seed,INT_RH_12324,1,No,Yes
chr1,66372722,66372799,hsa-miR-4486,ENST00000480109.2,+,No Seed,INT_RH_13300,1,No,Yes
chr1,66372682,66372766,hsa-miR-4793-5p,ENST00000480109.2,+,No Seed,INT_RH_14276,1,No,Yes
chr1,66372688,66372770,hsa-miR-5001-3p,ENST00000480109.2,+,No Seed,INT_RH_15252,1,No,Yes
chr1,66372689,66372770,hsa-miR-5196-3p,ENST00000480109.2,+,No Seed,INT_RH_16228,1,No,Yes
chr1,66372684,66372766,hsa-miR-6740-5p,ENST00000480109.2,+,No Seed,INT_RH_17204,1,No,Yes
chr1,66743611,66744912,hsa-miR-345-3p,ENST00000237247.10,+,No Seed,INT_RH_10373,1,No,No
chr1,66743197,66744496,hsa-miR-4326,ENST00000237247.10,+,No Seed,INT_RH_12325,1,No,No
chr1,66744283,66745579,hsa-miR-4486,ENST00000237247.10,+,No Seed,INT_RH_13301,1,No,No
chr1,66744279,66745582,hsa-miR-4793-5p,ENST00000237247.10,+,No Seed,INT_RH_14277,1,No,No
chr1,66743116,66744416,hsa-miR-5196-3p,ENST00000237247.10,+,No Seed,INT_RH_16229,1,No,No
chr1,66744071,66745372,hsa-miR-6740-5p,ENST00000237247.10,+,No Seed,INT_RH_17205,1,No,No
chr1,66746975,66752199,hsa-miR-4326,ENST00000371037.8,+,No Seed,INT_RH_12326,1,No,No
chr1,66748060,66753281,hsa-miR-4486,ENST00000371037.8,+,No Seed,INT_RH_13302,1,No,No
chr1,66747190,66752415,hsa-miR-5196-3p,ENST00000371037.8,+,No Seed,INT_RH_16230,1,No,No
chr1,66744798,66746810,hsa-miR-345-3p,ENST00000371039.5,+,No Seed,INT_RH_10375,1,No,No
chr1,66743197,66745207,hsa-miR-4326,ENST00000371039.5,+,No Seed,INT_RH_12327,1,No,No
chr1,66744804,66746811,hsa-miR-4486,ENST00000371039.5,+,No Seed,INT_RH_13303,1,No,No
chr1,66744279,66746293,hsa-miR-4793-5p,ENST00000371039.5,+,No Seed,INT_RH_14279,1,No,No
chr1,66743116,66745127,hsa-miR-5196-3p,ENST00000371039.5,+,No Seed,INT_RH_16231,1,No,No
chr1,66744071,66746083,hsa-miR-6740-5p,ENST00000371039.5,+,No Seed,INT_RH_17207,1,No,No
chr1,66744798,66746809,hsa-miR-345-3p,ENST00000435165.2,+,No Seed,INT_RH_10376,1,No,No
chr1,66743197,66745206,hsa-miR-4326,ENST00000435165.2,+,No Seed,INT_RH_12328,1,No,No
chr1,66744804,66746810,hsa-miR-4486,ENST00000435165.2,+,No Seed,INT_RH_13304,1,No,No
chr1,66744279,66746292,hsa-miR-4793-5p,ENST00000435165.2,+,No Seed,INT_RH_14280,1,No,No
chr1,66743116,66745126,hsa-miR-5196-3p,ENST00000435165.2,+,No Seed,INT_RH_16232,1,No,No
chr1,66744071,66746082,hsa-miR-6740-5p,ENST00000435165.2,+,No Seed,INT_RH_17208,1,No,No
chr1,77943446,77944531,hsa-miR-145-5p,ENST00000330010.12,+,No Seed,INT_RH_9401,1,No,No
chr1,77942966,77944050,hsa-miR-345-3p,ENST00000330010.12,+,No Seed,INT_RH_10377,1,No,No
chr1,77943433,77944515,hsa-miR-4326,ENST00000330010.12,+,No Seed,INT_RH_12329,1,No,No
chr1,77943041,77944120,hsa-miR-4486,ENST00000330010.12,+,No Seed,INT_RH_13305,1,No,No
chr1,77943417,77944503,hsa-miR-4793-5p,ENST00000330010.12,+,No Seed,INT_RH_14281,1,No,No
chr1,77943435,77944519,hsa-miR-5001-3p,ENST00000330010.12,+,No Seed,INT_RH_15257,1,No,No
chr1,77943434,77944517,hsa-miR-5196-3p,ENST00000330010.12,+,No Seed,INT_RH_16233,1,No,No
chr1,77942918,77944002,hsa-miR-6740-5p,ENST00000330010.12,+,No Seed,INT_RH_17209,1,No,No
chr1,77942983,77943401,hsa-miR-145-5p,ENST00000334785.11,+,No Seed,INT_RH_9402,1,No,No
chr1,77942966,77943383,hsa-miR-345-3p,ENST00000334785.11,+,No Seed,INT_RH_10378,1,No,No
chr1,77942908,77943324,hsa-miR-590-3p,ENST00000334785.11,+,No Seed,INT_RH_11354,1,No,No
chr1,77942977,77943392,hsa-miR-4326,ENST00000334785.11,+,No Seed,INT_RH_12330,1,No,No
chr1,77943041,77943453,hsa-miR-4486,ENST00000334785.11,+,No Seed,INT_RH_13306,1,No,No
chr1,77942967,77943386,hsa-miR-4793-5p,ENST00000334785.11,+,No Seed,INT_RH_14282,1,No,No
chr1,77942983,77943400,hsa-miR-5001-3p,ENST00000334785.11,+,No Seed,INT_RH_15258,1,No,No
chr1,77943143,77943559,hsa-miR-5196-3p,ENST00000334785.11,+,No Seed,INT_RH_16234,1,No,No
chr1,77942918,77943335,hsa-miR-6740-5p,ENST00000334785.11,+,No Seed,INT_RH_17210,1,No,No
chr1,78645039,78649397,hsa-miR-345-3p,ENST00000370751.9,+,No Seed,INT_RH_10379,1,No,No
chr1,84926284,84926307,hsa-miR-145-5p,ENST00000370608.7,-,No Seed,INT_RH_9404,1,No,No
chr1,84926639,84926661,hsa-miR-345-3p,ENST00000370608.7,-,No Seed,INT_RH_10380,1,No,No
chr1,84926532,84926549,hsa-miR-4486,ENST00000370608.7,-,No Seed,INT_RH_13308,1,No,No
chr1,84925967,84925991,hsa-miR-4793-5p,ENST00000370608.7,-,No Seed,INT_RH_14284,1,No,No
chr1,84925981,84926002,hsa-miR-5196-3p,ENST00000370608.7,-,No Seed,INT_RH_16236,1,No,No
chr1,84926098,84926120,hsa-miR-6740-5p,ENST00000370608.7,-,No Seed,INT_RH_17212,1,No,Yes
chr1,89007416,89007439,hsa-miR-145-5p,ENST00000370481.8,-,No Seed,INT_RH_9405,1,No,Yes
chr1,89007450,89007472,hsa-miR-345-3p,ENST00000370481.8,-,No Seed,INT_RH_10381,1,No,Yes
chr1,89007691,89007708,hsa-miR-4486,ENST00000370481.8,-,No Seed,INT_RH_13309,1,No,Yes
chr1,89007503,89007527,hsa-miR-4793-5p,ENST00000370481.8,-,No Seed,INT_RH_14285,1,No,Yes
chr1,89007404,89007426,hsa-miR-5001-3p,ENST00000370481.8,-,No Seed,INT_RH_15261,1,No,Yes
chr1,89007492,89007513,hsa-miR-5196-3p,ENST00000370481.8,-,No Seed,INT_RH_16237,1,No,Yes
chr1,89053329,89053351,hsa-miR-345-3p,ENST00000370473.4,-,No Seed,INT_RH_10382,1,No,No
chr1,89052767,89052787,hsa-miR-4326,ENST00000370473.4,-,No Seed,INT_RH_12334,1,No,No
chr1,89053006,89053023,hsa-miR-4486,ENST00000370473.4,-,No Seed,INT_RH_13310,1,No,No
chr1,89052800,89052824,hsa-miR-4793-5p,ENST00000370473.4,-,No Seed,INT_RH_14286,1,No,No
chr1,89052785,89052807,hsa-miR-5001-3p,ENST00000370473.4,-,No Seed,INT_RH_15262,1,No,No
chr1,89052766,89052787,hsa-miR-5196-3p,ENST00000370473.4,-,No Seed,INT_RH_16238,1,No,No
chr1,89052716,89052738,hsa-miR-6740-5p,ENST00000370473.4,-,No Seed,INT_RH_17214,1,No,No
chr1,89184332,89184355,hsa-miR-145-5p,ENST00000355754.6,-,No Seed,INT_RH_9407,1,No,No
chr1,89181280,89181304,hsa-miR-4793-5p,ENST00000355754.6,-,No Seed,INT_RH_14287,1,No,No
chr1,89182721,89182742,hsa-miR-5196-3p,ENST00000355754.6,-,No Seed,INT_RH_16239,1,No,No
chr1,89260649,89260671,hsa-miR-29b-2-5p,ENST00000370459.7,-,No Seed,INT_RH_8432,1,No,No
chr1,89260668,89260691,hsa-miR-145-5p,ENST00000370459.7,-,No Seed,INT_RH_9408,1,No,No
chr1,89260618,89260640,hsa-miR-345-3p,ENST00000370459.7,-,No Seed,INT_RH_10384,1,No,No
chr1,89260679,89260700,hsa-miR-590-3p,ENST00000370459.7,-,No Seed,INT_RH_11360,1,No,No
chr1,89260620,89260640,hsa-miR-4326,ENST00000370459.7,-,No Seed,INT_RH_12336,1,No,No
chr1,89260620,89260637,hsa-miR-4486,ENST00000370459.7,-,No Seed,INT_RH_13312,1,No,No
chr1,89260677,89260701,hsa-miR-4793-5p,ENST00000370459.7,-,No Seed,INT_RH_14288,1,No,No
chr1,89260613,89260635,hsa-miR-5001-3p,ENST00000370459.7,-,No Seed,INT_RH_15264,1,No,No
chr1,89260671,89260692,hsa-miR-5196-3p,ENST00000370459.7,-,No Seed,INT_RH_16240,1,No,No
chr1,89260664,89260686,hsa-miR-6740-5p,ENST00000370459.7,-,No Seed,INT_RH_17216,1,No,No
chr1,121387871,121388004,hsa-miR-29b-2-5p,ENST00000304465.7,+,SM,INT_RH_8433,1,No,Yes
chr1,121387880,121388014,hsa-miR-145-5p,ENST00000304465.7,+,No Seed,INT_RH_9409,1,No,Yes
chr1,121387898,121388031,hsa-miR-345-3p,ENST00000304465.7,+,No Seed,INT_RH_10385,1,No,Yes
chr1,121387857,121387989,hsa-miR-590-3p,ENST00000304465.7,+,No Seed,INT_RH_11361,1,No,Yes
chr1,121387884,121388015,hsa-miR-4326,ENST00000304465.7,+,No Seed,INT_RH_12337,1,No,Yes
chr1,121387860,121387988,hsa-miR-4486,ENST00000304465.7,+,No Seed,INT_RH_13313,1,No,Yes
chr1,121387871,121388006,hsa-miR-4793-5p,ENST00000304465.7,+,No Seed,INT_RH_14289,1,No,Yes
chr1,121387884,121388017,hsa-miR-5001-3p,ENST00000304465.7,+,No Seed,INT_RH_15265,1,No,Yes
chr1,121387883,121388015,hsa-miR-5196-3p,ENST00000304465.7,+,No Seed,INT_RH_16241,1,No,Yes
chr1,121387904,121388037,hsa-miR-6740-5p,ENST00000304465.7,+,No Seed,INT_RH_17217,1,No,Yes
chr1,121391332,121396321,hsa-miR-345-3p,ENST00000367123.7,+,No Seed,INT_RH_10386,1,No,No
chr1,121390796,121395785,hsa-miR-5001-3p,ENST00000367123.7,+,No Seed,INT_RH_15266,1,No,No
chr1,150264711,150265152,hsa-miR-29b-2-5p,ENST00000369111.8,+,No Seed,INT_RH_8435,1,No,No
chr1,150264839,150265275,hsa-miR-4486,ENST00000369111.8,+,No Seed,INT_RH_13315,1,No,No
chr1,150264735,150265178,hsa-miR-4793-5p,ENST00000369111.8,+,No Seed,INT_RH_14291,1,No,No
chr1,150264731,150265172,hsa-miR-5001-3p,ENST00000369111.8,+,No Seed,INT_RH_15267,1,No,No
chr1,150264863,150265303,hsa-miR-5196-3p,ENST00000369111.8,+,No Seed,INT_RH_16243,1,No,No
chr1,154199369,154199391,hsa-miR-29b-2-5p,ENST00000368525.3,-,No Seed,INT_RH_8436,1,No,No
chr1,154199402,154199425,hsa-miR-145-5p,ENST00000368525.3,-,No Seed,INT_RH_9412,1,No,No
chr1,154199399,154199421,hsa-miR-345-3p,ENST00000368525.3,-,No Seed,INT_RH_10388,1,No,No
chr1,154199360,154199381,hsa-miR-590-3p,ENST00000368525.3,-,No Seed,INT_RH_11364,1,No,No
chr1,154199405,154199425,hsa-miR-4326,ENST00000368525.3,-,No Seed,INT_RH_12340,1,No,No
chr1,154199375,154199392,hsa-miR-4486,ENST00000368525.3,-,No Seed,INT_RH_13316,1,No,No
chr1,154199376,154199400,hsa-miR-4793-5p,ENST00000368525.3,-,No Seed,INT_RH_14292,1,No,No
chr1,154199369,154199391,hsa-miR-5001-3p,ENST00000368525.3,-,No Seed,INT_RH_15268,1,No,No
chr1,154199404,154199425,hsa-miR-5196-3p,ENST00000368525.3,-,No Seed,INT_RH_16244,1,No,No
chr1,154199390,154199412,hsa-miR-6740-5p,ENST00000368525.3,-,No Seed,INT_RH_17220,1,No,No
chr1,156935120,156935140,hsa-miR-4326,ENST00000368194.7,-,No Seed,INT_RH_12341,1,No,Yes
chr1,156935856,156935873,hsa-miR-4486,ENST00000368194.7,-,No Seed,INT_RH_13317,1,No,Yes
chr1,156935887,156935911,hsa-miR-4793-5p,ENST00000368194.7,-,No Seed,INT_RH_14293,1,No,Yes
chr1,156935593,156935615,hsa-miR-6740-5p,ENST00000368194.7,-,No Seed,INT_RH_17221,1,No,Yes
chr1,156935932,156935953,hsa-miR-590-3p,ENST00000361409.2,-,No Seed,INT_RH_11366,1,No,Yes
chr1,156935932,156935952,hsa-miR-4326,ENST00000361409.2,-,No Seed,INT_RH_12342,1,No,Yes
chr1,156935856,156935873,hsa-miR-4486,ENST00000361409.2,-,No Seed,INT_RH_13318,1,No,Yes
chr1,156935887,156935911,hsa-miR-4793-5p,ENST00000361409.2,-,No Seed,INT_RH_14294,1,No,Yes
chr1,156935839,156935860,hsa-miR-5196-3p,ENST00000361409.2,-,No Seed,INT_RH_16246,1,No,Yes
chr1,156935593,156935615,hsa-miR-6740-5p,ENST00000361409.2,-,No Seed,INT_RH_17222,1,No,Yes
chr1,158940132,158940850,hsa-miR-145-5p,ENST00000368135.4,+,No Seed,INT_RH_9415,1,No,No
chr1,158940092,158940804,hsa-miR-4486,ENST00000368135.4,+,7A1,INT_RH_13319,1,No,No
chr1,158940138,158940857,hsa-miR-4793-5p,ENST00000368135.4,+,No Seed,INT_RH_14295,1,No,No
chr1,158939980,158940696,hsa-miR-5196-3p,ENST00000368135.4,+,No Seed,INT_RH_16247,1,No,No
chr1,158939591,158940308,hsa-miR-6740-5p,ENST00000368135.4,+,No Seed,INT_RH_17223,1,No,No
chr1,158976415,158979399,hsa-miR-6740-5p,ENST00000368138.7,+,No Seed,INT_RH_17224,1,No,No
chr1,158976415,158979725,hsa-miR-6740-5p,ENST00000368140.5,+,No Seed,INT_RH_17225,1,No,No
chr1,158976728,158976751,hsa-miR-29b-2-5p,ENST00000392252.7,+,No Seed,INT_RH_8442,1,No,No
chr1,158976728,158976752,hsa-miR-145-5p,ENST00000392252.7,+,No Seed,INT_RH_9418,1,No,No
chr1,158976728,158976751,hsa-miR-345-3p,ENST00000392252.7,+,No Seed,INT_RH_10394,1,No,No
chr1,158976728,158976750,hsa-miR-590-3p,ENST00000392252.7,+,No Seed,INT_RH_11370,1,No,No
chr1,158976728,158976749,hsa-miR-4326,ENST00000392252.7,+,No Seed,INT_RH_12346,1,No,No
chr1,158976728,158976746,hsa-miR-4486,ENST00000392252.7,+,No Seed,INT_RH_13322,1,No,No
chr1,158976728,158976753,hsa-miR-4793-5p,ENST00000392252.7,+,No Seed,INT_RH_14298,1,No,No
chr1,158976728,158976751,hsa-miR-5001-3p,ENST00000392252.7,+,No Seed,INT_RH_15274,1,No,No
chr1,158976728,158976750,hsa-miR-5196-3p,ENST00000392252.7,+,No Seed,INT_RH_16250,1,No,No
chr1,158976728,158976751,hsa-miR-6740-5p,ENST00000392252.7,+,No Seed,INT_RH_17226,1,No,No
chr1,158976728,158976751,hsa-miR-29b-2-5p,ENST00000392254.6,+,No Seed,INT_RH_8443,1,No,No
chr1,158976728,158976752,hsa-miR-145-5p,ENST00000392254.6,+,No Seed,INT_RH_9419,1,No,No
chr1,158976728,158976751,hsa-miR-345-3p,ENST00000392254.6,+,No Seed,INT_RH_10395,1,No,No
chr1,158976728,158976750,hsa-miR-590-3p,ENST00000392254.6,+,No Seed,INT_RH_11371,1,No,No
chr1,158976728,158976749,hsa-miR-4326,ENST00000392254.6,+,No Seed,INT_RH_12347,1,No,No
chr1,158976728,158976746,hsa-miR-4486,ENST00000392254.6,+,No Seed,INT_RH_13323,1,No,No
chr1,158976728,158976753,hsa-miR-4793-5p,ENST00000392254.6,+,No Seed,INT_RH_14299,1,No,No
chr1,158976728,158976751,hsa-miR-5001-3p,ENST00000392254.6,+,No Seed,INT_RH_15275,1,No,No
chr1,158976728,158976750,hsa-miR-5196-3p,ENST00000392254.6,+,No Seed,INT_RH_16251,1,No,No
chr1,158976728,158976751,hsa-miR-6740-5p,ENST00000392254.6,+,No Seed,INT_RH_17227,1,No,No
chr1,159062636,159062658,hsa-miR-29b-2-5p,ENST00000368130.8,-,No Seed,INT_RH_8444,1,No,No
chr1,159062557,159062580,hsa-miR-145-5p,ENST00000368130.8,-,No Seed,INT_RH_9420,1,No,No
chr1,159062562,159062584,hsa-miR-345-3p,ENST00000368130.8,-,No Seed,INT_RH_10396,1,No,No
chr1,159062643,159062664,hsa-miR-590-3p,ENST00000368130.8,-,No Seed,INT_RH_11372,1,No,No
chr1,159062537,159062557,hsa-miR-4326,ENST00000368130.8,-,No Seed,INT_RH_12348,1,No,No
chr1,159062614,159062631,hsa-miR-4486,ENST00000368130.8,-,No Seed,INT_RH_13324,1,No,No
chr1,159062551,159062575,hsa-miR-4793-5p,ENST00000368130.8,-,No Seed,INT_RH_14300,1,No,No
chr1,159062660,159062682,hsa-miR-5001-3p,ENST00000368130.8,-,No Seed,INT_RH_15276,1,No,No
chr1,159062536,159062557,hsa-miR-5196-3p,ENST00000368130.8,-,No Seed,INT_RH_16252,1,No,No
chr1,159062555,159062577,hsa-miR-6740-5p,ENST00000368130.8,-,No Seed,INT_RH_17228,1,No,No
chr1,160609828,160609850,hsa-miR-345-3p,ENST00000302035.10,-,7A1,INT_RH_10397,1,No,No
chr1,160608558,160608579,hsa-miR-5196-3p,ENST00000302035.10,-,No Seed,INT_RH_16253,1,No,No
chr1,160610252,160610274,hsa-miR-29b-2-5p,ENST00000235739.6,-,No Seed,INT_RH_8446,1,No,No
chr1,160610207,160610230,hsa-miR-145-5p,ENST00000235739.6,-,No Seed,INT_RH_9422,1,No,No
chr1,160610239,160610261,hsa-miR-345-3p,ENST00000235739.6,-,No Seed,INT_RH_10398,1,No,No
chr1,160610186,160610207,hsa-miR-590-3p,ENST00000235739.6,-,No Seed,INT_RH_11374,1,No,No
chr1,160610210,160610230,hsa-miR-4326,ENST00000235739.6,-,No Seed,INT_RH_12350,1,No,No
chr1,160610258,160610275,hsa-miR-4486,ENST00000235739.6,-,No Seed,INT_RH_13326,1,No,No
chr1,160610247,160610271,hsa-miR-4793-5p,ENST00000235739.6,-,No Seed,INT_RH_14302,1,No,No
chr1,160610225,160610247,hsa-miR-5001-3p,ENST00000235739.6,-,No Seed,INT_RH_15278,1,No,No
chr1,160610225,160610246,hsa-miR-5196-3p,ENST00000235739.6,-,No Seed,INT_RH_16254,1,No,No
chr1,160610247,160610269,hsa-miR-6740-5p,ENST00000235739.6,-,No Seed,INT_RH_17230,1,No,No
chr1,160754372,160756052,hsa-miR-145-5p,ENST00000359331.8,+,No Seed,INT_RH_9423,1,No,No
chr1,160754084,160755761,hsa-miR-4326,ENST00000359331.8,+,No Seed,INT_RH_12351,1,No,No
chr1,160754088,160755766,hsa-miR-5196-3p,ENST00000359331.8,+,No Seed,INT_RH_16255,1,No,No
chr1,160754372,160756045,hsa-miR-145-5p,ENST00000444090.6,+,No Seed,INT_RH_9424,1,No,No
chr1,160754084,160755754,hsa-miR-4326,ENST00000444090.6,+,No Seed,INT_RH_12352,1,No,No
chr1,160754088,160755759,hsa-miR-5196-3p,ENST00000444090.6,+,No Seed,INT_RH_16256,1,No,No
chr1,160754372,160756045,hsa-miR-145-5p,ENST00000458104.6,+,No Seed,INT_RH_9425,1,No,No
chr1,160754084,160755754,hsa-miR-4326,ENST00000458104.6,+,No Seed,INT_RH_12353,1,No,No
chr1,160754088,160755759,hsa-miR-5196-3p,ENST00000458104.6,+,No Seed,INT_RH_16257,1,No,No
chr1,160754372,160756039,hsa-miR-145-5p,ENST00000368042.7,+,No Seed,INT_RH_9426,1,No,No
chr1,160754084,160755748,hsa-miR-4326,ENST00000368042.7,+,No Seed,INT_RH_12354,1,No,No
chr1,160754088,160755753,hsa-miR-5196-3p,ENST00000368042.7,+,No Seed,INT_RH_16258,1,No,No
chr1,160754372,160756039,hsa-miR-145-5p,ENST00000368043.7,+,No Seed,INT_RH_9427,1,No,No
chr1,160754084,160755748,hsa-miR-4326,ENST00000368043.7,+,No Seed,INT_RH_12355,1,No,No
chr1,160754088,160755753,hsa-miR-5196-3p,ENST00000368043.7,+,No Seed,INT_RH_16259,1,No,No
chr1,160754372,160756032,hsa-miR-145-5p,ENST00000441662.6,+,No Seed,INT_RH_9428,1,No,No
chr1,160754084,160755741,hsa-miR-4326,ENST00000441662.6,+,No Seed,INT_RH_12356,1,No,No
chr1,160754088,160755746,hsa-miR-5196-3p,ENST00000441662.6,+,No Seed,INT_RH_16260,1,No,No
chr1,160754372,160756032,hsa-miR-145-5p,ENST00000458602.6,+,No Seed,INT_RH_9429,1,No,No
chr1,160754084,160755741,hsa-miR-4326,ENST00000458602.6,+,No Seed,INT_RH_12357,1,No,No
chr1,160754088,160755746,hsa-miR-5196-3p,ENST00000458602.6,+,No Seed,INT_RH_16261,1,No,No
chr1,160754372,160756032,hsa-miR-145-5p,ENST00000621377.4,+,No Seed,INT_RH_9430,1,No,No
chr1,160754084,160755741,hsa-miR-4326,ENST00000621377.4,+,No Seed,INT_RH_12358,1,No,No
chr1,160754088,160755746,hsa-miR-5196-3p,ENST00000621377.4,+,No Seed,INT_RH_16262,1,No,No
chr1,168313122,168314569,hsa-miR-145-5p,ENST00000367821.7,+,No Seed,INT_RH_9431,1,No,No
chr1,168314316,168315762,hsa-miR-345-3p,ENST00000367821.7,+,No Seed,INT_RH_10407,1,No,No
chr1,168313145,168314589,hsa-miR-4326,ENST00000367821.7,+,No Seed,INT_RH_12359,1,No,No
chr1,168314109,168315555,hsa-miR-6740-5p,ENST00000367821.7,+,No Seed,INT_RH_17239,1,No,No
chr1,169377212,169377581,hsa-miR-29b-2-5p,ENST00000367807.7,+,No Seed,INT_RH_8456,1,No,No
chr1,169377350,169377720,hsa-miR-145-5p,ENST00000367807.7,+,No Seed,INT_RH_9432,1,No,No
chr1,169377294,169377663,hsa-miR-345-3p,ENST00000367807.7,+,No Seed,INT_RH_10408,1,No,No
chr1,169377083,169377451,hsa-miR-590-3p,ENST00000367807.7,+,No Seed,INT_RH_11384,1,No,No
chr1,169377140,169377507,hsa-miR-4326,ENST00000367807.7,+,No Seed,INT_RH_12360,1,No,No
chr1,169377276,169377640,hsa-miR-4486,ENST00000367807.7,+,No Seed,INT_RH_13336,1,No,No
chr1,169377170,169377541,hsa-miR-4793-5p,ENST00000367807.7,+,No Seed,INT_RH_14312,1,No,No
chr1,169377350,169377719,hsa-miR-5001-3p,ENST00000367807.7,+,No Seed,INT_RH_15288,1,No,No
chr1,169377190,169377558,hsa-miR-5196-3p,ENST00000367807.7,+,No Seed,INT_RH_16264,1,No,No
chr1,169377108,169377477,hsa-miR-6740-5p,ENST00000367807.7,+,No Seed,INT_RH_17240,1,No,No
chr1,169387228,169388373,hsa-miR-29b-2-5p,ENST00000367808.7,+,No Seed,INT_RH_8458,1,No,No
chr1,169387875,169389021,hsa-miR-145-5p,ENST00000367808.7,+,No Seed,INT_RH_9434,1,No,No
chr1,169387240,169388383,hsa-miR-4326,ENST00000367808.7,+,No Seed,INT_RH_12362,1,No,No
chr1,169388091,169389231,hsa-miR-4486,ENST00000367808.7,+,No Seed,INT_RH_13338,1,No,No
chr1,169387670,169388817,hsa-miR-4793-5p,ENST00000367808.7,+,No Seed,INT_RH_14314,1,No,No
chr1,169387750,169388895,hsa-miR-5001-3p,ENST00000367808.7,+,No Seed,INT_RH_15290,1,No,No
chr1,169387700,169388844,hsa-miR-5196-3p,ENST00000367808.7,+,No Seed,INT_RH_16266,1,No,No
chr1,169387460,169388605,hsa-miR-6740-5p,ENST00000367808.7,+,No Seed,INT_RH_17242,1,No,No
chr1,169691209,169691231,hsa-miR-29b-2-5p,ENST00000236147.4,-,No Seed,INT_RH_8459,1,No,Yes
chr1,169691491,169691514,hsa-miR-145-5p,ENST00000236147.4,-,No Seed,INT_RH_9435,1,No,Yes
chr1,169691147,169691169,hsa-miR-345-3p,ENST00000236147.4,-,No Seed,INT_RH_10411,1,No,Yes
chr1,169691638,169691658,hsa-miR-4326,ENST00000236147.4,-,No Seed,INT_RH_12363,1,No,Yes
chr1,169691218,169691235,hsa-miR-4486,ENST00000236147.4,-,No Seed,INT_RH_13339,1,No,Yes
chr1,169691325,169691349,hsa-miR-4793-5p,ENST00000236147.4,-,No Seed,INT_RH_14315,1,No,Yes
chr1,169691494,169691516,hsa-miR-5001-3p,ENST00000236147.4,-,No Seed,INT_RH_15291,1,No,Yes
chr1,169691499,169691520,hsa-miR-5196-3p,ENST00000236147.4,-,No Seed,INT_RH_16267,1,No,Yes
chr1,173040683,173040705,hsa-miR-29b-2-5p,ENST00000404377.3,-,No Seed,INT_RH_8460,1,No,No
chr1,173040544,173040561,hsa-miR-4486,ENST00000404377.3,-,No Seed,INT_RH_13340,1,No,No
chr1,173041000,173041022,hsa-miR-5001-3p,ENST00000404377.3,-,No Seed,INT_RH_15292,1,No,No
chr1,173041331,173041353,hsa-miR-6740-5p,ENST00000404377.3,-,No Seed,INT_RH_17244,1,No,No
chr1,174545672,174546652,hsa-miR-4326,ENST00000367690.5,+,No Seed,INT_RH_12365,1,No,No
chr1,174545308,174546285,hsa-miR-4486,ENST00000367690.5,+,No Seed,INT_RH_13341,1,No,No
chr1,174545468,174546449,hsa-miR-5196-3p,ENST00000367690.5,+,No Seed,INT_RH_16269,1,No,No
chr1,174548441,174548970,hsa-miR-145-5p,ENST00000357444.10,+,No Seed,INT_RH_9438,1,No,No
chr1,174548100,174548626,hsa-miR-4326,ENST00000357444.10,+,No Seed,INT_RH_12366,1,No,No
chr1,174548059,174548582,hsa-miR-4486,ENST00000357444.10,+,No Seed,INT_RH_13342,1,No,No
chr1,174548172,174548702,hsa-miR-4793-5p,ENST00000357444.10,+,No Seed,INT_RH_14318,1,No,No
chr1,174548171,174548699,hsa-miR-5001-3p,ENST00000357444.10,+,No Seed,INT_RH_15294,1,No,No
chr1,174548100,174548627,hsa-miR-5196-3p,ENST00000357444.10,+,No Seed,INT_RH_16270,1,No,No
chr1,174548368,174548896,hsa-miR-6740-5p,ENST00000357444.10,+,No Seed,INT_RH_17246,1,No,No
chr1,174957929,174958228,hsa-miR-29b-2-5p,ENST00000251507.8,+,No Seed,INT_RH_8463,1,No,No
chr1,174957931,174958231,hsa-miR-145-5p,ENST00000251507.8,+,No Seed,INT_RH_9439,1,No,No
chr1,174958048,174958347,hsa-miR-345-3p,ENST00000251507.8,+,No Seed,INT_RH_10415,1,No,No
chr1,174958030,174958328,hsa-miR-590-3p,ENST00000251507.8,+,No Seed,INT_RH_11391,1,No,No
chr1,174957949,174958246,hsa-miR-4326,ENST00000251507.8,+,No Seed,INT_RH_12367,1,No,No
chr1,174958022,174958316,hsa-miR-4486,ENST00000251507.8,+,No Seed,INT_RH_13343,1,No,No
chr1,174957951,174958250,hsa-miR-5001-3p,ENST00000251507.8,+,No Seed,INT_RH_15295,1,No,No
